Iteration	Posterior	Likelihood	Prior	sigma
0	171654.7	172094.2	-439.4881	0.0114679
100	170654	171116.9	-462.9333	0.003063374
200	171085.5	171532.2	-446.7155	0.07709485
300	170299.7	170732.7	-433	0.04734596
400	163918.4	164354.1	-435.6622	0.003625139
500	167882.1	168333.6	-451.4867	0.005552262
600	144294.4	144730.8	-436.4017	0.006497162
700	157755	158180.4	-425.4181	0.004623498
800	169357.4	169806.1	-448.6952	0.03182707
900	165338.5	165782.6	-444.1301	0.003940075
1000	168862.3	169296.1	-433.7772	0.05762074
