state	power	likelihood
260	1	4734.33
270	1	4736.42
280	1	4740.99
290	1	4742.8
300	1	4751.47
310	1	4744.16
320	1	4736.02
330	1	4735.13
340	1	4725.09
350	1	4723.76
360	1	4721.3
370	1	4722.98
380	1	4723.98
390	1	4728.14
400	1	4738.28
410	1	4725.8
420	1	4726.95
430	1	4707.54
440	1	4707.38
450	1	4714.49
460	1	4714.38
470	1	4703.29
480	1	4696.16
490	1	4704.05
500	1	4701.8
510	1	4718.13
520	1	4716.03
530	1	4724.14
540	1	4731.91
550	1	4728.91
560	1	4726.76
570	1	4727.77
580	1	4709.42
590	1	4716.74
600	1	4724.05
610	1	4727.8
620	1	4714.57
630	1	4720.35
640	1	4722.04
650	1	4714.96
660	1	4725.35
670	1	4729.18
680	1	4730.87
690	1	4726.18
700	1	4711.73
710	1	4707.98
720	1	4724.04
730	1	4727.12
740	1	4721.2
750	1	4723.67
760	1	4725.81
770	1	4731.36
780	1	4731.11
790	1	4731.8
800	1	4728.96
810	1	4714.87
820	1	4723.33
830	1	4727.56
840	1	4726.18
850	1	4716.28
860	1	4724.57
870	1	4717.46
880	1	4715.84
890	1	4724.57
900	1	4728.31
910	1	4721.52
920	1	4727.74
930	1	4722
940	1	4724.75
950	1	4722.45
960	1	4713.25
970	1	4712.48
980	1	4699.95
990	1	4723.42
1000	1	4728.96
260	0.903921	4720.03
270	0.903921	4710.39
280	0.903921	4709.37
290	0.903921	4716.91
300	0.903921	4714.37
310	0.903921	4723.2
320	0.903921	4724.26
330	0.903921	4715.83
340	0.903921	4715.13
350	0.903921	4710.64
360	0.903921	4704.56
370	0.903921	4709.42
380	0.903921	4703.45
390	0.903921	4709.49
400	0.903921	4714.58
410	0.903921	4718.57
420	0.903921	4720.07
430	0.903921	4716.68
440	0.903921	4716.81
450	0.903921	4710.29
460	0.903921	4718.24
470	0.903921	4719.36
480	0.903921	4710.23
490	0.903921	4714.1
500	0.903921	4712.29
510	0.903921	4717.74
520	0.903921	4712.64
530	0.903921	4709.34
540	0.903921	4721.71
550	0.903921	4722.85
560	0.903921	4710.21
570	0.903921	4705.9
580	0.903921	4705.98
590	0.903921	4703.29
600	0.903921	4705.92
610	0.903921	4707.62
620	0.903921	4706.71
630	0.903921	4705.45
640	0.903921	4715.42
650	0.903921	4720.73
660	0.903921	4710.73
670	0.903921	4711.66
680	0.903921	4699
690	0.903921	4700.62
700	0.903921	4699.12
710	0.903921	4683.37
720	0.903921	4693.51
730	0.903921	4698.72
740	0.903921	4708.38
750	0.903921	4710.51
760	0.903921	4709.3
770	0.903921	4705.2
780	0.903921	4714.72
790	0.903921	4706.09
800	0.903921	4714.02
810	0.903921	4715
820	0.903921	4717.01
830	0.903921	4715.55
840	0.903921	4718.83
850	0.903921	4703.96
860	0.903921	4720.31
870	0.903921	4719.41
880	0.903921	4715.35
890	0.903921	4717.01
900	0.903921	4715.19
910	0.903921	4717.63
920	0.903921	4707.98
930	0.903921	4712.51
940	0.903921	4719.8
950	0.903921	4716.8
960	0.903921	4709.93
970	0.903921	4714.94
980	0.903921	4722.82
990	0.903921	4718.99
1000	0.903921	4720.08
260	0.815373	4666.52
270	0.815373	4650.59
280	0.815373	4656.42
290	0.815373	4670.92
300	0.815373	4665.13
310	0.815373	4658.34
320	0.815373	4659.19
330	0.815373	4658.06
340	0.815373	4659.35
350	0.815373	4668.03
360	0.815373	4657.85
370	0.815373	4656.18
380	0.815373	4666.54
390	0.815373	4674.75
400	0.815373	4666.8
410	0.815373	4682.87
420	0.815373	4686.98
430	0.815373	4685.26
440	0.815373	4691.36
450	0.815373	4683.45
460	0.815373	4669.38
470	0.815373	4666.26
480	0.815373	4654.73
490	0.815373	4654.01
500	0.815373	4663.2
510	0.815373	4662.59
520	0.815373	4676.9
530	0.815373	4654.8
540	0.815373	4649.96
550	0.815373	4645.28
560	0.815373	4643.36
570	0.815373	4638.24
580	0.815373	4638.85
590	0.815373	4644.49
600	0.815373	4650.57
610	0.815373	4653.28
620	0.815373	4652.03
630	0.815373	4648.09
640	0.815373	4643.44
650	0.815373	4663.47
660	0.815373	4658.75
670	0.815373	4650.7
680	0.815373	4657.88
690	0.815373	4654.11
700	0.815373	4663.75
710	0.815373	4671.08
720	0.815373	4680.76
730	0.815373	4678.5
740	0.815373	4685.12
750	0.815373	4680.73
760	0.815373	4675.56
770	0.815373	4663.65
780	0.815373	4673.88
790	0.815373	4668.92
800	0.815373	4655.99
810	0.815373	4658.39
820	0.815373	4676.96
830	0.815373	4665.09
840	0.815373	4656.04
850	0.815373	4650.82
860	0.815373	4669.13
870	0.815373	4670.51
880	0.815373	4659.77
890	0.815373	4651.82
