state	power	likelihood
260	0.418212	4374.17
270	0.418212	4363.24
280	0.418212	4369.17
290	0.418212	4389.83
300	0.418212	4374.04
310	0.418212	4410.24
320	0.418212	4430.4
330	0.418212	4385.54
340	0.418212	4395.91
350	0.418212	4398.8
360	0.418212	4382.04
370	0.418212	4408.58
380	0.418212	4382.25
390	0.418212	4374.42
400	0.418212	4390.67
410	0.418212	4368.79
420	0.418212	4362.26
430	0.418212	4345.14
440	0.418212	4332.32
450	0.418212	4329.81
460	0.418212	4336.65
470	0.418212	4330.36
480	0.418212	4325.24
490	0.418212	4327.69
500	0.418212	4311.07
510	0.418212	4296.58
520	0.418212	4304.77
530	0.418212	4307.29
540	0.418212	4333.64
550	0.418212	4331.26
560	0.418212	4322.64
570	0.418212	4317.44
580	0.418212	4324.06
590	0.418212	4330.74
600	0.418212	4324.81
610	0.418212	4330.63
620	0.418212	4354.73
630	0.418212	4345.71
640	0.418212	4309.3
650	0.418212	4320.94
660	0.418212	4320.12
670	0.418212	4289.26
680	0.418212	4343.42
690	0.418212	4354.19
700	0.418212	4339.12
710	0.418212	4332.53
720	0.418212	4325.11
730	0.418212	4330.58
740	0.418212	4336.23
750	0.418212	4321.21
760	0.418212	4319.39
770	0.418212	4290.71
780	0.418212	4283.96
790	0.418212	4236.37
800	0.418212	4291.58
810	0.418212	4287.53
820	0.418212	4300.42
830	0.418212	4287.74
840	0.418212	4311.98
850	0.418212	4332.31
860	0.418212	4342.94
870	0.418212	4324.24
880	0.418212	4322.8
890	0.418212	4324.21
900	0.418212	4327.51
910	0.418212	4333.67
920	0.418212	4332.92
930	0.418212	4349.75
940	0.418212	4343.87
950	0.418212	4332.91
960	0.418212	4360.87
970	0.418212	4366.5
980	0.418212	4387.58
990	0.418212	4407.34
1000	0.418212	4399.38
