state	power	likelihood
260	1.024e-07	-953.245
270	1.024e-07	-3725.23
280	1.024e-07	102.375
290	1.024e-07	-2815.75
300	1.024e-07	224.825
310	1.024e-07	-9071.49
320	1.024e-07	-849.768
330	1.024e-07	-997.596
340	1.024e-07	-1986.6
350	1.024e-07	-1331.12
360	1.024e-07	-815.108
370	1.024e-07	268.254
380	1.024e-07	-2581.22
390	1.024e-07	483.78
400	1.024e-07	285.48
410	1.024e-07	167.803
420	1.024e-07	-4360.15
430	1.024e-07	-1841.98
440	1.024e-07	-593.583
450	1.024e-07	-2110.45
460	1.024e-07	-4662.22
470	1.024e-07	-1057.75
480	1.024e-07	-4396.47
490	1.024e-07	-3742.03
500	1.024e-07	-2399.5
510	1.024e-07	-2282.91
520	1.024e-07	-235.966
530	1.024e-07	-2007.52
540	1.024e-07	-2530.8
550	1.024e-07	-317.674
560	1.024e-07	-1884.85
570	1.024e-07	-2179.88
580	1.024e-07	-2496.59
590	1.024e-07	-410892
600	1.024e-07	-469.708
610	1.024e-07	-6725.34
620	1.024e-07	-1261.04
630	1.024e-07	340.265
640	1.024e-07	161.668
650	1.024e-07	474.54
660	1.024e-07	-118.885
670	1.024e-07	-5368.6
680	1.024e-07	-2433.83
690	1.024e-07	-3542.25
700	1.024e-07	-8082.97
710	1.024e-07	-3313.7
720	1.024e-07	-964.016
730	1.024e-07	237.269
740	1.024e-07	-3879.86
750	1.024e-07	-2079
760	1.024e-07	-666.516
770	1.024e-07	-420.435
780	1.024e-07	-442.733
790	1.024e-07	180.258
800	1.024e-07	-34266.1
810	1.024e-07	288.294
820	1.024e-07	-3404.77
830	1.024e-07	-645.261
840	1.024e-07	204.369
850	1.024e-07	175.325
860	1.024e-07	-12284.4
870	1.024e-07	432.388
880	1.024e-07	-1882.85
890	1.024e-07	-1077.42
900	1.024e-07	-3909.26
910	1.024e-07	511.63
920	1.024e-07	-509.789
930	1.024e-07	-5002.5
940	1.024e-07	153.615
950	1.024e-07	-511.258
960	1.024e-07	-2405.27
970	1.024e-07	-238.497
980	1.024e-07	-1320.68
990	1.024e-07	417.827
1000	1.024e-07	124.958
