state	power	likelihood
260	0.0550732	684.044
270	0.0550732	698.67
280	0.0550732	707.736
290	0.0550732	739.422
300	0.0550732	724.142
310	0.0550732	714.789
320	0.0550732	681.322
330	0.0550732	685.136
340	0.0550732	726.708
350	0.0550732	736.202
360	0.0550732	709.799
370	0.0550732	630.429
380	0.0550732	661.649
390	0.0550732	725.804
400	0.0550732	698.791
410	0.0550732	617.759
420	0.0550732	574.793
430	0.0550732	713.342
440	0.0550732	677.474
450	0.0550732	654.853
460	0.0550732	664.544
470	0.0550732	669.625
480	0.0550732	735.181
490	0.0550732	718.88
500	0.0550732	653.17
510	0.0550732	637.882
520	0.0550732	669.283
530	0.0550732	665.917
540	0.0550732	640.231
550	0.0550732	663.975
560	0.0550732	690.784
570	0.0550732	639.317
580	0.0550732	627.09
590	0.0550732	636.355
600	0.0550732	727.638
610	0.0550732	612.35
620	0.0550732	606.239
630	0.0550732	606.639
640	0.0550732	693.343
650	0.0550732	659.96
660	0.0550732	661.452
670	0.0550732	699.325
680	0.0550732	708.101
690	0.0550732	735.589
700	0.0550732	660.5
710	0.0550732	621.437
720	0.0550732	624.774
730	0.0550732	646.961
740	0.0550732	599.206
750	0.0550732	663.285
760	0.0550732	657.664
770	0.0550732	653.055
780	0.0550732	711.497
790	0.0550732	745.514
800	0.0550732	690.297
810	0.0550732	757.39
820	0.0550732	763.433
830	0.0550732	734.72
840	0.0550732	655.787
850	0.0550732	707.655
860	0.0550732	785.065
870	0.0550732	811.814
880	0.0550732	704.05
890	0.0550732	657.699
900	0.0550732	666.926
910	0.0550732	688.681
920	0.0550732	625.66
930	0.0550732	642.578
940	0.0550732	625.968
950	0.0550732	610.381
960	0.0550732	695.416
970	0.0550732	635.658
980	0.0550732	593.941
990	0.0550732	603.065
1000	0.0550732	571.973
