state	power	likelihood
260	0.470427	1335.49
270	0.470427	1328.71
280	0.470427	1335.67
290	0.470427	1343.52
300	0.470427	1340.94
310	0.470427	1350.46
320	0.470427	1353.56
330	0.470427	1339.44
340	0.470427	1353.44
350	0.470427	1334.2
360	0.470427	1338.21
370	0.470427	1348.34
380	0.470427	1331.95
390	0.470427	1328.48
400	0.470427	1326.44
410	0.470427	1326.02
420	0.470427	1351.06
430	0.470427	1350.13
440	0.470427	1336.11
450	0.470427	1318.46
460	0.470427	1330.12
470	0.470427	1342.87
480	0.470427	1346.68
490	0.470427	1336.53
500	0.470427	1338.12
510	0.470427	1370.62
520	0.470427	1362.34
530	0.470427	1367.01
540	0.470427	1347.66
550	0.470427	1352.78
560	0.470427	1369.03
570	0.470427	1370.72
580	0.470427	1362.58
590	0.470427	1367.77
600	0.470427	1363.82
610	0.470427	1343.19
620	0.470427	1347.47
630	0.470427	1359.2
640	0.470427	1382.13
650	0.470427	1376.8
660	0.470427	1361.94
670	0.470427	1360.43
680	0.470427	1351.14
690	0.470427	1361.13
700	0.470427	1350.33
710	0.470427	1363.33
720	0.470427	1356.21
730	0.470427	1320.76
740	0.470427	1348.2
750	0.470427	1343.42
760	0.470427	1337.66
770	0.470427	1350.95
780	0.470427	1338.25
790	0.470427	1343.51
800	0.470427	1368.97
810	0.470427	1375.48
820	0.470427	1365.51
830	0.470427	1372.93
840	0.470427	1370.12
850	0.470427	1359.42
860	0.470427	1376.99
870	0.470427	1372.43
880	0.470427	1360.28
890	0.470427	1345.87
900	0.470427	1368.13
910	0.470427	1370.4
920	0.470427	1377.79
930	0.470427	1373.23
940	0.470427	1381.49
950	0.470427	1396.12
960	0.470427	1403.93
970	0.470427	1385.63
980	0.470427	1382.33
990	0.470427	1364.32
1000	0.470427	1377.44
