state	power	likelihood
260	0.00118814	1689.6
270	0.00118814	1769.24
280	0.00118814	699.64
290	0.00118814	-2403.05
300	0.00118814	471.202
310	0.00118814	-64.3403
320	0.00118814	-980.732
330	0.00118814	1007
340	0.00118814	207.914
350	0.00118814	430.905
360	0.00118814	242.789
370	0.00118814	1605.54
380	0.00118814	1043.63
390	0.00118814	1774.56
400	0.00118814	1564.08
410	0.00118814	-645.426
420	0.00118814	1525.33
430	0.00118814	1554.97
440	0.00118814	1402.3
450	0.00118814	410.132
460	0.00118814	665.683
470	0.00118814	1300.57
480	0.00118814	845.631
490	0.00118814	566.616
500	0.00118814	428.186
510	0.00118814	1301.05
520	0.00118814	685.715
530	0.00118814	-259.875
540	0.00118814	-651.059
550	0.00118814	1368.11
560	0.00118814	587.903
570	0.00118814	1188.43
580	0.00118814	1481.13
590	0.00118814	-1291.7
600	0.00118814	-8.88566
610	0.00118814	-322.382
620	0.00118814	39.5464
630	0.00118814	449.627
640	0.00118814	462.494
650	0.00118814	226.122
660	0.00118814	1595.68
670	0.00118814	303.172
680	0.00118814	1302.89
690	0.00118814	1001.41
700	0.00118814	110.959
710	0.00118814	1231.89
720	0.00118814	205.413
730	0.00118814	-1466.01
740	0.00118814	955.358
750	0.00118814	-382.61
760	0.00118814	1088.8
770	0.00118814	-591.459
780	0.00118814	1038.26
790	0.00118814	917.325
800	0.00118814	1189.97
810	0.00118814	981.705
820	0.00118814	1533.12
830	0.00118814	-1634.36
840	0.00118814	1332.53
850	0.00118814	1051.27
860	0.00118814	1518.29
870	0.00118814	1116.74
880	0.00118814	-2553.33
890	0.00118814	1222.94
900	0.00118814	1458.85
910	0.00118814	1437.72
920	0.00118814	-804.254
930	0.00118814	771.59
940	0.00118814	270.464
950	0.00118814	1474.48
960	0.00118814	1720.04
970	0.00118814	-2187.45
980	0.00118814	825.406
990	0.00118814	942.83
1000	0.00118814	795.933
