state	power	likelihood
260	0.0380204	2717.64
270	0.0380204	2735.07
280	0.0380204	2587.24
290	0.0380204	2559.27
300	0.0380204	2627.48
310	0.0380204	2650.71
320	0.0380204	2612.52
330	0.0380204	2597.09
340	0.0380204	2529.66
350	0.0380204	2479.2
360	0.0380204	2386.5
370	0.0380204	2474.35
380	0.0380204	2532.26
390	0.0380204	2481.5
400	0.0380204	2435.74
410	0.0380204	2505.3
420	0.0380204	2562.15
430	0.0380204	2506.02
440	0.0380204	2459.88
450	0.0380204	2474.15
460	0.0380204	2471.16
470	0.0380204	2364.04
480	0.0380204	2401.79
490	0.0380204	2442.99
500	0.0380204	2490.52
510	0.0380204	2513.07
520	0.0380204	2527.72
530	0.0380204	2437.38
540	0.0380204	2480.78
550	0.0380204	2454.07
560	0.0380204	2455.91
570	0.0380204	2506.4
580	0.0380204	2503.64
590	0.0380204	2283.15
600	0.0380204	2389.56
610	0.0380204	2410.07
620	0.0380204	2478.63
630	0.0380204	2443.87
640	0.0380204	2571.5
650	0.0380204	2453.67
660	0.0380204	2429.48
670	0.0380204	2506.64
680	0.0380204	2461.06
690	0.0380204	2478.72
700	0.0380204	2273.78
710	0.0380204	2385.04
720	0.0380204	2301.01
730	0.0380204	2376.97
740	0.0380204	2362.6
750	0.0380204	2403.08
760	0.0380204	2472.44
770	0.0380204	2545.04
780	0.0380204	2404.54
790	0.0380204	2459.42
800	0.0380204	2393.09
810	0.0380204	2443.73
820	0.0380204	2346.06
830	0.0380204	2274.88
840	0.0380204	2338.25
850	0.0380204	2396.99
860	0.0380204	2480.08
870	0.0380204	2418.81
880	0.0380204	2336.21
890	0.0380204	2413.71
900	0.0380204	2232.63
910	0.0380204	2312.18
920	0.0380204	2430.38
930	0.0380204	2329.5
940	0.0380204	2387.19
950	0.0380204	2383.98
960	0.0380204	2439.01
970	0.0380204	2459.88
980	0.0380204	2437.44
990	0.0380204	2232.89
1000	0.0380204	2243.85
