state	power	likelihood
260	0.903921	105.503
270	0.903921	103.897
280	0.903921	105.261
290	0.903921	104.763
300	0.903921	101.165
310	0.903921	99.9058
320	0.903921	95.0287
330	0.903921	96.5779
340	0.903921	106.168
350	0.903921	112.803
360	0.903921	101.422
370	0.903921	97.5231
380	0.903921	98.8151
390	0.903921	102.058
400	0.903921	88.7642
410	0.903921	99.2208
420	0.903921	109.731
430	0.903921	107.696
440	0.903921	107.595
450	0.903921	108.886
460	0.903921	99.9364
470	0.903921	98.6657
480	0.903921	106.667
490	0.903921	109.899
500	0.903921	107.104
510	0.903921	109.539
520	0.903921	104.51
530	0.903921	102.867
540	0.903921	85.8824
550	0.903921	96.3199
560	0.903921	98.275
570	0.903921	102.614
580	0.903921	107.935
590	0.903921	101.788
600	0.903921	98.4314
610	0.903921	103.345
620	0.903921	107.625
630	0.903921	106.543
640	0.903921	105.821
650	0.903921	100.513
660	0.903921	97.8491
670	0.903921	100.077
680	0.903921	97.2848
690	0.903921	101.263
700	0.903921	97.923
710	0.903921	95.4504
720	0.903921	99.3497
730	0.903921	99.2601
740	0.903921	94.2666
750	0.903921	99.7203
760	0.903921	109.116
770	0.903921	112.786
780	0.903921	105.403
790	0.903921	113.712
800	0.903921	116.047
810	0.903921	109.368
820	0.903921	115.868
830	0.903921	109.915
840	0.903921	111.127
850	0.903921	111.728
860	0.903921	113.484
870	0.903921	114.464
880	0.903921	112.217
890	0.903921	107.583
900	0.903921	105.933
910	0.903921	109.361
920	0.903921	113.251
930	0.903921	114.007
940	0.903921	116.568
950	0.903921	126.72
960	0.903921	130.689
970	0.903921	118.779
980	0.903921	126.125
990	0.903921	121.433
1000	0.903921	120.47
