Iteration	Posterior	Likelihood	Prior	sigma
18500	-322.5302	152.3225	-474.8527	0.09217334
18600	-309.5532	150.0291	-459.5824	0.09707811
18700	-326.8364	139.3441	-466.1806	0.09401461
18800	-300.2506	148.8479	-449.0985	0.09760208
18900	-317.5372	150.893	-468.4302	0.09795549
19000	-334.8051	150.5139	-485.3191	0.09976933
19100	-304.2027	149.6317	-453.8344	0.09659101
19200	-345.4184	131.9335	-477.3518	0.0989507
19300	-359.4643	126.3516	-485.8159	0.09913357
19400	-343.4574	130.903	-474.3604	0.0998944
19500	-329.7313	143.3964	-473.1276	0.09663884
19600	-302.5076	166.075	-468.5826	0.09847683
19700	-333.2153	149.4561	-482.6714	0.08989801
19800	-314.952	154.079	-469.031	0.09667297
19900	-329.9035	147.043	-476.9465	0.09862582
20000	-310.7727	160.3103	-471.083	0.09884606
20100	-323.1411	146.6064	-469.7475	0.09860543
20200	-332.1325	148.8192	-480.9517	0.09432664
20300	-344.662	138.0802	-482.7423	0.09756376
20400	-331.8969	137.6803	-469.5773	0.09834309
20500	-295.0474	153.0367	-448.084	0.09945079
20600	-322.618	142.04	-464.658	0.09842331
20700	-303.8172	154.9936	-458.8108	0.09857019
20800	-319.232	156.8178	-476.0498	0.09970114
20900	-306.6052	141.9795	-448.5847	0.09400023
21000	-311.7229	141.5826	-453.3055	0.09563506
21100	-350.8266	135.601	-486.4276	0.09456691
21200	-356.5521	130.794	-487.3461	0.09319199
21300	-335.8001	134.0096	-469.8097	0.09749047
21400	-373.1648	121.2127	-494.3775	0.09853876
21500	-359.0161	114.9516	-473.9677	0.08932825
21600	-337.9075	147.6534	-485.5609	0.09734645
21700	-297.0019	156.356	-453.3579	0.09427223
21800	-326.5423	152.951	-479.4933	0.09076871
21900	-345.907	149.2274	-495.1344	0.09783875
22000	-332.8658	139.2218	-472.0876	0.09529738
22100	-324.2513	147.1775	-471.4287	0.09596058
22200	-315.3323	162.4494	-477.7817	0.09928053
22300	-313.9571	153.3672	-467.3243	0.09706154
22400	-331.6436	151.0194	-482.663	0.09247385
22500	-329.6404	145.8587	-475.4991	0.09529705
22600	-338.5816	138.3143	-476.8958	0.0966407
22700	-323.4652	140.0339	-463.4991	0.09941188
22800	-329.7965	137.3902	-467.1868	0.09849311
22900	-296.3534	150.8289	-447.1823	0.09589761
23000	-316.875	154.3069	-471.1818	0.09753086
23100	-324.6182	135.6778	-460.296	0.09883929
23200	-330.4071	139.24	-469.6471	0.09430127
23300	-318.9865	137.6609	-456.6474	0.09505381
23400	-336.5166	149.0344	-485.551	0.09753508
23500	-323.9026	134.7635	-458.6661	0.09953909
23600	-367.0006	114.2584	-481.259	0.09894055
23700	-361.7047	125.8092	-487.5139	0.09326843
23800	-402.9192	119.605	-522.5241	0.09653343
23900	-359.7925	119.9416	-479.734	0.09707337
24000	-344.9822	117.8786	-462.8609	0.09884713
24100	-336.6406	126.3899	-463.0305	0.08433103
24200	-341.8248	128.6306	-470.4555	0.08273019
24300	-338.9106	136.3315	-475.2421	0.08113772
24400	-342.2	137.2136	-479.4137	0.09455149
24500	-356.8335	134.7773	-491.6107	0.08865201
24600	-330.2389	139.6678	-469.9068	0.09628388
24700	-311.9817	142.6277	-454.6093	0.09221382
24800	-329.8189	135.623	-465.4419	0.09615662
24900	-352.2407	138.8221	-491.0629	0.09372532
25000	-329.2153	124.8612	-454.0765	0.09526685
25100	-325.3094	133.2817	-458.5911	0.09791676
25200	-347.2761	139.7531	-487.0292	0.09623851
25300	-345.6352	136.2345	-481.8696	0.09945599
25400	-336.3414	142.3976	-478.739	0.08868715
25500	-318.8692	165.0558	-483.925	0.09071476
25600	-305.3175	166.9546	-472.2721	0.09880278
25700	-302.6528	156.3461	-458.9989	0.0976104
25800	-291.1061	168.7895	-459.8955	0.09303649
25900	-292.8518	175.0096	-467.8613	0.09991089
26000	-294.972	174.7179	-469.6899	0.09715411
26100	-292.2633	175.5387	-467.802	0.09543284
26200	-330.8299	156.7036	-487.5335	0.09476226
26300	-293.926	165.0996	-459.0257	0.09789634
26400	-312.7845	151.7695	-464.554	0.098877
26500	-314.1436	147.3072	-461.4508	0.09937383
26600	-337.6899	137.4627	-475.1526	0.09875393
26700	-357.38	122.7355	-480.1155	0.09413056
26800	-333.102	138.5318	-471.6338	0.09621569
26900	-310.6416	143.8118	-454.4534	0.09988282
27000	-349.2409	136.8304	-486.0713	0.09837175
27100	-345.0492	134.7761	-479.8253	0.09687317
27200	-333.7851	130.9503	-464.7354	0.08984846
27300	-321.3425	142.7611	-464.1036	0.09696209
27400	-334.3541	153.3966	-487.7507	0.09693257
27500	-317.7595	162.9047	-480.6642	0.0944231
27600	-315.6154	159.7818	-475.3972	0.09637837
27700	-326.5655	148.1085	-474.674	0.09685605
27800	-339.6553	134.1163	-473.7716	0.09754223
27900	-329.7954	155.0291	-484.8245	0.09121732
28000	-333.6706	144.6356	-478.3062	0.09992733
28100	-312.8635	143.326	-456.1895	0.08218073
28200	-331.5681	136.2522	-467.8203	0.09299455
28300	-328.3263	147.5515	-475.8778	0.09104565
28400	-342.4253	148.5234	-490.9487	0.0824259
28500	-336.4161	149.8946	-486.3106	0.09560323
28600	-346.086	140.5113	-486.5972	0.08833174
28700	-343.595	121.8767	-465.4717	0.09658228
28800	-356.6661	125.4464	-482.1126	0.09955435
28900	-336.4328	139.5999	-476.0327	0.09907124
29000	-336.794	120.6755	-457.4694	0.09894716
29100	-347.7826	122.6983	-470.4809	0.09781613
29200	-338.6293	126.3829	-465.0123	0.08578858
29300	-347.8739	133.2383	-481.1123	0.09950759
29400	-356.3567	121.4416	-477.7983	0.0954741
29500	-361.8511	110.5281	-472.3792	0.09762086
29600	-357.3411	112.1011	-469.4422	0.09483858
29700	-365.5808	111.1452	-476.726	0.09570184
29800	-361.6011	116.2197	-477.8208	0.09813143
29900	-339.7755	132.8674	-472.6429	0.09139203
30000	-338.1774	142.8924	-481.0698	0.09386471
30100	-314.1798	145.1607	-459.3405	0.08502408
30200	-349.7315	124.1408	-473.8724	0.09467357
30300	-356.9508	131.3808	-488.3316	0.09695772
30400	-329.9602	131.534	-461.4942	0.09637926
30500	-316.4117	145.3766	-461.7883	0.09263419
30600	-327.6074	137.5071	-465.1145	0.09869698
30700	-365.1808	122.4823	-487.6631	0.0921503
30800	-362.3255	119.5734	-481.8989	0.0947547
30900	-363.353	125.6117	-488.9647	0.08989427
31000	-324.1921	142.4632	-466.6553	0.09784817
31100	-322.7217	143.0893	-465.811	0.09599412
31200	-326.0393	143.5851	-469.6243	0.09061076
31300	-324.807	141.9319	-466.7389	0.0988986
31400	-338.0602	123.2826	-461.3428	0.09625534
31500	-347.1858	132.0451	-479.2309	0.09724169
31600	-327.2999	135.3543	-462.6542	0.09555793
31700	-326.3196	133.8679	-460.1874	0.09973078
31800	-323.4776	137.2034	-460.681	0.09931866
31900	-349.946	131.0179	-480.9639	0.09352863
32000	-333.9899	133.243	-467.2329	0.09153849
32100	-311.2943	143.5493	-454.8435	0.09759565
32200	-311.9733	150.7366	-462.7098	0.09203775
32300	-338.6531	135.8789	-474.532	0.09917364
32400	-336.8197	134.3078	-471.1276	0.09994489
32500	-341.5089	135.4689	-476.9778	0.09964198
32600	-346.1125	137.5528	-483.6653	0.09640009
32700	-333.3756	137.9873	-471.3629	0.0976609
32800	-342.2683	149.6659	-491.9343	0.08219492
32900	-297.9939	170.5623	-468.5562	0.07913876
33000	-309.4365	147.9232	-457.3597	0.09760302
33100	-323.8836	150.8365	-474.7201	0.09864715
33200	-363.5673	126.6831	-490.2504	0.09777985
33300	-342.6313	130.0879	-472.7192	0.09769846
33400	-343.2995	128.013	-471.3125	0.09917911
33500	-353.6105	124.8884	-478.4989	0.09536197
33600	-346.105	132.4199	-478.5249	0.08535337
33700	-349.4564	124.5576	-474.014	0.08608136
33800	-335.1797	125.526	-460.7057	0.09239792
33900	-332.3974	139.4904	-471.8878	0.09012794
34000	-360.24	125.7276	-485.9676	0.09826426
34100	-317.9647	147.0055	-464.9702	0.08923751
34200	-353.5067	137.9366	-491.4434	0.09764972
34300	-332.3737	143.621	-475.9946	0.09286768
34400	-340.8017	134.7671	-475.5687	0.09783392
34500	-346.729	133.1982	-479.9272	0.08902608
34600	-356.0088	115.7906	-471.7994	0.09646134
34700	-382.089	114.3343	-496.4233	0.09135932
34800	-375.8291	107.0538	-482.8829	0.09795402
34900	-331.3269	141.1393	-472.4662	0.09709119
35000	-305.772	148.6036	-454.3757	0.0977892
35100	-323.9782	152.0117	-475.9899	0.09882275
35200	-351.4637	131.9871	-483.4508	0.09488145
35300	-331.2785	155.3617	-486.6402	0.08137534
35400	-305.3865	149.4741	-454.8607	0.08683525
35500	-349.2829	125.3834	-474.6663	0.08717787
35600	-339.0082	133.5758	-472.584	0.09993162
35700	-323.4983	149.634	-473.1323	0.09823728
35800	-315.9921	147.556	-463.5481	0.09942256
35900	-334.1262	132.194	-466.3201	0.09936796
36000	-311.172	143.0392	-454.2112	0.09516312
36100	-343.6299	138.6478	-482.2776	0.0955225
36200	-326.3608	143.1259	-469.4867	0.09136442
36300	-344.8979	129.8005	-474.6985	0.09741303
36400	-362.801	119.1515	-481.9525	0.08240702
36500	-361.3607	110.4999	-471.8606	0.08902918
36600	-379.3568	99.01557	-478.3724	0.09958861
36700	-351.8337	117.6973	-469.531	0.09612606
36800	-372.3228	111.5718	-483.8946	0.09919443
36900	-343.0244	119.8811	-462.9056	0.09736754
37000	-367.8682	114.3049	-482.1731	0.09828197
37100	-351.0257	113.7513	-464.777	0.09975347
37200	-355.1235	127.9229	-483.0465	0.09821919
37300	-346.7267	124.918	-471.6446	0.09820614
37400	-336.5712	127.3858	-463.957	0.09543969
37500	-335.5618	133.6769	-469.2387	0.09658259
37600	-331.7556	134.4095	-466.1651	0.08827007
37700	-309.7345	144.9618	-454.6963	0.08944148
37800	-323.7155	148.4615	-472.177	0.08485781
37900	-317.5854	145.5108	-463.0962	0.09537472
38000	-353.6156	132.4869	-486.1026	0.09581104
38100	-312.0308	149.5794	-461.6101	0.0888096
38200	-312.001	147.2272	-459.2282	0.08917102
38300	-336.2021	138.6094	-474.8114	0.09703589
38400	-328.0599	152.868	-480.9279	0.09910395
38500	-302.563	148.2641	-450.8271	0.0993436
38600	-301.2747	159.5087	-460.7834	0.09956688
38700	-312.4729	156.5846	-469.0575	0.0996047
38800	-308.3566	147.2485	-455.6051	0.09715159
38900	-333.0255	142.2955	-475.321	0.09645851
39000	-331.9609	143.5757	-475.5365	0.09981917
39100	-321.524	153.3543	-474.8783	0.09988362
39200	-313.975	152.2175	-466.1925	0.09809217
39300	-306.3594	157.7588	-464.1182	0.0827092
39400	-326.5156	136.5375	-463.0532	0.094918
39500	-334.9944	137.5997	-472.5941	0.09684578
39600	-311.2178	138.9671	-450.1849	0.09808541
39700	-338.1926	142.5621	-480.7547	0.0960448
39800	-348.4224	126.0218	-474.4442	0.08988131
39900	-336.378	132.234	-468.612	0.094714
40000	-352.9629	137.7849	-490.7478	0.09089229
40100	-309.2959	146.3793	-455.6752	0.09417799
40200	-346.1136	139.5508	-485.6644	0.0842011
40300	-317.7835	147.1929	-464.9764	0.09527537
40400	-357.6747	144.3033	-501.978	0.09706556
40500	-309.5144	151.5999	-461.1143	0.09300845
40600	-327.2191	149.7997	-477.0188	0.08945225
40700	-317.0622	143.9722	-461.0345	0.0913384
40800	-327.2953	154.534	-481.8293	0.09196821
40900	-341.3973	138.7205	-480.1177	0.09862915
41000	-346.9016	128.6093	-475.5109	0.09870316
41100	-352.0485	123.0997	-475.1482	0.0916462
41200	-322.6055	137.0954	-459.7009	0.09548652
41300	-344.9075	136.7966	-481.7041	0.09291458
41400	-340.2722	143.4486	-483.7209	0.09900634
41500	-347.8104	128.9604	-476.7708	0.09602725
41600	-345.2472	126.8936	-472.1408	0.0975011
41700	-353.5074	133.9236	-487.431	0.09290183
41800	-349.0399	129.8104	-478.8503	0.08907885
41900	-350.1537	120.0796	-470.2334	0.09919641
42000	-332.1709	134.2789	-466.4498	0.09636662
42100	-326.3052	137.9588	-464.264	0.09736106
42200	-326.8869	138.3628	-465.2497	0.09972344
42300	-313.1757	138.671	-451.8467	0.09564049
42400	-315.8706	136.3527	-452.2233	0.09253688
42500	-337.4888	122.8041	-460.2928	0.09924844
42600	-340.0569	134.7253	-474.7822	0.09939021
42700	-298.6089	150.2254	-448.8343	0.09870465
42800	-333.1412	136.5216	-469.6628	0.09865568
42900	-339.2265	129.8152	-469.0417	0.0962021
43000	-343.9829	145.5406	-489.5235	0.09706793
43100	-343.1437	136.3637	-479.5074	0.08718843
43200	-340.622	124.073	-464.695	0.09959714
43300	-362.2977	111.1499	-473.4476	0.09531594
43400	-352.0578	121.7463	-473.8041	0.09776268
43500	-354.866	120.1515	-475.0175	0.09737718
43600	-370.059	119.5095	-489.5685	0.0954822
43700	-359.9188	109.0307	-468.9495	0.08811223
43800	-339.9251	109.8441	-449.7691	0.09714955
43900	-318.6994	135.8897	-454.5891	0.09894641
44000	-322.6741	153.2229	-475.897	0.09899993
44100	-330.308	139.7835	-470.0915	0.09333915
44200	-327.5966	136.4274	-464.0241	0.09171591
44300	-319.1811	152.876	-472.0571	0.09896467
44400	-320.7884	140.1642	-460.9526	0.09718214
44500	-333.5972	127.9085	-461.5057	0.0952196
44600	-349.1469	128.2386	-477.3855	0.0996491
44700	-340.1922	123.6411	-463.8333	0.09986651
44800	-356.5046	119.9239	-476.4285	0.09767633
44900	-342.5799	118.2631	-460.8429	0.09573177
45000	-359.0712	132.5618	-491.633	0.08675395
45100	-343.6416	139.7246	-483.3662	0.09658593
45200	-336.0592	141.3371	-477.3962	0.09419411
45300	-349.1244	113.2015	-462.3259	0.09766722
45400	-348.7792	118.8935	-467.6727	0.0995904
45500	-344.414	139.6762	-484.0902	0.09722366
45600	-323.7511	141.3111	-465.0622	0.09966304
45700	-322.0136	166.3116	-488.3252	0.09218982
45800	-302.795	150.9185	-453.7135	0.09791719
45900	-331.7865	133.3192	-465.1057	0.09590512
46000	-325.0688	150.9477	-476.0165	0.09807972
46100	-330.3686	135.9714	-466.34	0.09048486
46200	-335.9472	132.3567	-468.3039	0.09722834
46300	-339.3095	140.7696	-480.0791	0.09720444
46400	-332.107	135.6849	-467.7919	0.09546898
46500	-334.0365	134.1969	-468.2333	0.08336881
46600	-346.586	134.0651	-480.6511	0.09787467
46700	-362.2037	125.4465	-487.6502	0.09994212
46800	-330.7171	150.7515	-481.4687	0.09843904
46900	-329.5736	133.7784	-463.352	0.08951167
47000	-318.8983	143.0675	-461.9658	0.09910952
47100	-330.6522	133.8455	-464.4978	0.09997709
47200	-326.3516	125.5655	-451.9171	0.09962176
47300	-329.1688	130.1685	-459.3374	0.09973331
47400	-311.195	144.7235	-455.9185	0.09982558
47500	-339.4982	134.6558	-474.154	0.09846023
47600	-354.4461	134.6614	-489.1075	0.09695784
47700	-338.8093	137.1675	-475.9768	0.09098186
47800	-331.3206	127.2476	-458.5682	0.08967726
47900	-321.7012	148.6783	-470.3796	0.09923577
48000	-324.62	147.6818	-472.3018	0.09538498
48100	-321.9092	146.1166	-468.0259	0.09707379
48200	-314.3718	152.7263	-467.0982	0.08978147
48300	-297.9784	147.5873	-445.5657	0.09989642
48400	-299.8069	146.5507	-446.3576	0.09811007
48500	-310.7906	160.4539	-471.2445	0.0953814
48600	-326.1835	139.6362	-465.8197	0.09211036
48700	-309.8218	154.7259	-464.5476	0.09028792
48800	-366.8725	142.4962	-509.3687	0.08462071
48900	-367.4901	120.9205	-488.4106	0.09367865
49000	-343.4295	127.3318	-470.7613	0.09691158
49100	-331.7289	143.1089	-474.8378	0.0987767
49200	-349.5356	138.0207	-487.5563	0.09751386
49300	-341.9074	136.0663	-477.9737	0.08992868
49400	-330.4863	139.6963	-470.1825	0.09404339
49500	-320.5179	149.5488	-470.0667	0.09212249
49600	-291.3006	156.2898	-447.5904	0.09921531
49700	-343.9262	130.8582	-474.7844	0.09056819
49800	-333.651	125.6256	-459.2766	0.09697234
49900	-371.5881	97.63248	-469.2206	0.09962925
50000	-376.7633	123.4668	-500.2301	0.09991722
