state	power	likelihood
260	0.16807	-14.3662
270	0.16807	-13.1264
280	0.16807	29.8427
290	0.16807	39.8965
300	0.16807	36.0819
310	0.16807	31.8886
320	0.16807	37.9153
330	0.16807	25.9513
340	0.16807	52.4897
350	0.16807	-4.92503
360	0.16807	27.06
370	0.16807	27.1004
380	0.16807	18.7083
390	0.16807	48.0196
400	0.16807	31.428
410	0.16807	27.9468
420	0.16807	14.2722
430	0.16807	20.4445
440	0.16807	-7.23774
450	0.16807	22.6149
460	0.16807	27.1823
470	0.16807	33.3626
480	0.16807	36.357
490	0.16807	18.4057
500	0.16807	-24.744
510	0.16807	-4.88278
520	0.16807	3.46639
530	0.16807	4.43784
540	0.16807	-19.0307
550	0.16807	-32.4461
560	0.16807	18.1095
570	0.16807	16.2476
580	0.16807	9.53692
590	0.16807	-15.3648
600	0.16807	11.5971
610	0.16807	35.0871
620	0.16807	18.9477
630	0.16807	18.6274
640	0.16807	11.6003
650	0.16807	-0.109232
660	0.16807	6.02866
670	0.16807	14.3561
680	0.16807	21.7464
690	0.16807	-30.6476
700	0.16807	11.6041
710	0.16807	4.0281
720	0.16807	-41.1875
730	0.16807	12.6997
740	0.16807	14.4933
750	0.16807	-13.8705
760	0.16807	29.6799
770	0.16807	17.3154
780	0.16807	10.8513
790	0.16807	5.18908
800	0.16807	1.35276
810	0.16807	-19.225
820	0.16807	0.266017
830	0.16807	-8.14342
840	0.16807	-2.13403
850	0.16807	-20.82
860	0.16807	-4.32413
870	0.16807	9.51014
880	0.16807	-8.46543
890	0.16807	9.77039
900	0.16807	8.6541
910	0.16807	18.4852
920	0.16807	30.4453
930	0.16807	42.1066
940	0.16807	9.43296
950	0.16807	11.115
960	0.16807	36.9799
970	0.16807	32.9489
980	0.16807	7.13595
990	0.16807	13.8699
1000	0.16807	10.857
