state	power	likelihood
260	0.0550732	-52.9294
270	0.0550732	-136.717
280	0.0550732	-93.7161
290	0.0550732	-81.779
300	0.0550732	-155.274
310	0.0550732	-83.0696
320	0.0550732	-29.4017
330	0.0550732	-47.5002
340	0.0550732	-82.5457
350	0.0550732	-43.9145
360	0.0550732	-36.7752
370	0.0550732	-91.0648
380	0.0550732	-35.1596
390	0.0550732	-18.4493
400	0.0550732	-68.7988
410	0.0550732	-72.6181
420	0.0550732	-18.0579
430	0.0550732	-204.732
440	0.0550732	-154.989
450	0.0550732	-142.595
460	0.0550732	-112.329
470	0.0550732	-42.8556
480	0.0550732	-67.4377
490	0.0550732	-95.9635
500	0.0550732	6.03913
510	0.0550732	-37.9973
520	0.0550732	-24.4667
530	0.0550732	-0.13819
540	0.0550732	13.0606
550	0.0550732	-68.1048
560	0.0550732	-172.868
570	0.0550732	2.74569
580	0.0550732	-16.8466
590	0.0550732	-68.4128
600	0.0550732	-79.5064
610	0.0550732	-159.04
620	0.0550732	-82.7766
630	0.0550732	-165.169
640	0.0550732	-86.3348
650	0.0550732	-61.9607
660	0.0550732	-58.6152
670	0.0550732	-56.2334
680	0.0550732	-45.353
690	0.0550732	-184.406
700	0.0550732	-100.326
710	0.0550732	-18.4709
720	0.0550732	-83.2698
730	0.0550732	-75.5124
740	0.0550732	-78.9901
750	0.0550732	-40.4639
760	0.0550732	-63.4114
770	0.0550732	-15.9204
780	0.0550732	-103.372
790	0.0550732	-53.928
800	0.0550732	-63.7232
810	0.0550732	-142.257
820	0.0550732	-93.1985
830	0.0550732	-123.624
840	0.0550732	-134.958
850	0.0550732	-3.15803
860	0.0550732	-47.7969
870	0.0550732	-71.0492
880	0.0550732	-75.4205
890	0.0550732	-69.0332
900	0.0550732	-4.2145
910	0.0550732	-51.7893
920	0.0550732	-83.5389
930	0.0550732	-94.9654
940	0.0550732	-60.2646
950	0.0550732	-43.3739
960	0.0550732	-18.7692
970	0.0550732	-144.552
980	0.0550732	-56.1143
990	0.0550732	-67.0112
1000	0.0550732	-24.9855
