state	power	likelihood
260	0.193492	24.428
270	0.193492	14.8397
280	0.193492	33.3802
290	0.193492	25.3928
300	0.193492	24.1872
310	0.193492	-3.18038
320	0.193492	15.0101
330	0.193492	15.4829
340	0.193492	23.2671
350	0.193492	22.6915
360	0.193492	21.8913
370	0.193492	4.6003
380	0.193492	13.203
390	0.193492	1.68468
400	0.193492	9.15197
410	0.193492	34.2875
420	0.193492	43.5713
430	0.193492	29.3796
440	0.193492	9.93532
450	0.193492	29.587
460	0.193492	12.9343
470	0.193492	23.1333
480	0.193492	-0.647433
490	0.193492	17.5011
500	0.193492	30.0805
510	0.193492	13.1113
520	0.193492	22.4352
530	0.193492	17.1226
540	0.193492	12.5562
550	0.193492	11.4385
560	0.193492	29.464
570	0.193492	1.58235
580	0.193492	20.9319
590	0.193492	0.484826
600	0.193492	13.4231
610	0.193492	15.5658
620	0.193492	9.51016
630	0.193492	7.341
640	0.193492	8.89466
650	0.193492	8.23248
660	0.193492	19.0584
670	0.193492	-9.7652
680	0.193492	10.9418
690	0.193492	0.21376
700	0.193492	6.34593
710	0.193492	11.0082
720	0.193492	0.569552
730	0.193492	31.4578
740	0.193492	9.74854
750	0.193492	30.4488
760	0.193492	26.2268
770	0.193492	17.7282
780	0.193492	19.4211
790	0.193492	13.1919
800	0.193492	-7.50179
810	0.193492	3.67488
820	0.193492	16.6329
830	0.193492	-1.80259
840	0.193492	11.5783
850	0.193492	19.274
860	0.193492	16.0647
870	0.193492	9.27727
880	0.193492	29.3951
890	0.193492	7.19194
900	0.193492	30.6888
910	0.193492	35.7772
920	0.193492	27.3818
930	0.193492	53.5344
940	0.193492	19.5453
950	0.193492	11.1139
960	0.193492	-15.9766
970	0.193492	21.7081
980	0.193492	7.56227
990	0.193492	12.986
1000	0.193492	29.1453
