Iteration	Posterior	Likelihood	Prior	sigma
8100	4316.377	4705.48	-389.1026	0.05705299
8200	4323.521	4713.472	-389.9509	0.05704528
8300	4337.064	4725.136	-388.0726	0.05989891
8400	4339.351	4726.768	-387.4161	0.0595119
8500	4306.957	4694.801	-387.8433	0.05947238
8600	4320.731	4708.522	-387.791	0.05933752
8700	4329.514	4717.413	-387.8993	0.06158049
8800	4328.504	4715.504	-387.0006	0.06049905
8900	4311.91	4699.212	-387.3024	0.06310395
9000	4347.526	4733.827	-386.301	0.06549076
9100	4316.093	4702.832	-386.7388	0.0633913
9200	4313.683	4700.931	-387.2484	0.06016613
9300	4320.422	4706.876	-386.4542	0.06390487
9400	4322.515	4708.478	-385.9632	0.06278554
9500	4311.467	4698.696	-387.2283	0.06100714
9600	4320.254	4707.285	-387.0308	0.06225322
9700	4320.129	4707.473	-387.3442	0.05902514
9800	4332.903	4720.537	-387.6333	0.06147934
9900	4338.221	4725.283	-387.0627	0.05936062
10000	4330.748	4718.641	-387.8927	0.05752666
10100	4326.07	4714.295	-388.2248	0.0595335
10200	4322.198	4711.362	-389.1643	0.05870247
10300	4316.234	4704.876	-388.6421	0.05602252
10400	4345.307	4732.069	-386.7624	0.06104098
10500	4333.317	4721.886	-388.5692	0.05977618
10600	4346.162	4732.687	-386.5249	0.06046476
10700	4362.081	4747.905	-385.8235	0.06193531
10800	4343.023	4728.787	-385.7636	0.06318939
10900	4320.987	4707.28	-386.2932	0.0603782
11000	4334.547	4719.821	-385.2741	0.06657727
11100	4346.224	4731.959	-385.7345	0.0621018
11200	4337.284	4724.376	-387.0923	0.0598776
11300	4328.458	4714.998	-386.5392	0.06190597
11400	4332.028	4719.516	-387.488	0.06233019
11500	4320.76	4709.704	-388.9443	0.05749342
11600	4334.481	4722.542	-388.0607	0.06021004
11700	4347.518	4734.767	-387.2486	0.06002911
11800	4356.575	4742.875	-386.2996	0.06383009
11900	4319.253	4707.945	-388.6921	0.05853198
12000	4331.531	4719.522	-387.9902	0.0608151
12100	4344.625	4733.275	-388.6509	0.05923249
12200	4334.683	4722.594	-387.9109	0.05773145
12300	4339.871	4727.152	-387.2805	0.06062049
12400	4334.853	4722.404	-387.5513	0.05926156
12500	4324.817	4712.571	-387.7538	0.06004553
12600	4339.388	4726.624	-387.2359	0.06109444
12700	4316.491	4705.119	-388.6281	0.05916087
12800	4329.036	4717.27	-388.2337	0.05891487
12900	4344.566	4731.115	-386.5486	0.06146941
13000	4338.824	4725.634	-386.8109	0.06161916
13100	4323.783	4711.779	-387.9955	0.05887627
13200	4348.223	4734.836	-386.6132	0.06078792
13300	4344.049	4730.12	-386.0707	0.06215005
13400	4318.279	4706.946	-388.6672	0.05802024
13500	4332.8	4720.825	-388.025	0.06126619
13600	4323.711	4711.72	-388.0085	0.06137632
13700	4347.73	4735.07	-387.3404	0.05967872
13800	4321.963	4709.412	-387.4482	0.06029814
13900	4333.092	4720.391	-387.2984	0.06063363
14000	4312.789	4701.267	-388.4777	0.05837918
14100	4313.525	4701.934	-388.4091	0.05883501
14200	4292.334	4681.871	-389.5369	0.05568738
14300	4300.759	4689.929	-389.1693	0.05674861
14400	4307.64	4695.908	-388.2683	0.05827545
14500	4348.434	4736.117	-387.6826	0.05842041
14600	4347.848	4734.912	-387.0637	0.06239735
14700	4316.241	4705.03	-388.7894	0.05818618
14800	4336.203	4724.131	-387.928	0.05939183
14900	4325.815	4713.638	-387.823	0.06041836
15000	4324.213	4711.636	-387.4236	0.06147842
15100	4329.935	4718.993	-389.0583	0.05883036
15200	4316.679	4706.515	-389.8354	0.05879511
15300	4317.738	4706.476	-388.7383	0.05742293
15400	4329.176	4717.978	-388.8022	0.05868317
15500	4314.446	4703.959	-389.5134	0.05681873
15600	4317.635	4705.339	-387.7038	0.06057606
15700	4346.394	4732.822	-386.4273	0.06008787
15800	4339.551	4726.929	-387.3776	0.05913874
15900	4332.26	4719.79	-387.5294	0.06125579
16000	4335.297	4723.814	-388.5177	0.05742538
16100	4360.128	4746.94	-386.8115	0.06097267
16200	4333.46	4721.374	-387.9143	0.05687602
16300	4338.569	4727.361	-388.7924	0.05911048
16400	4324.672	4712.44	-387.7676	0.05949709
16500	4328.776	4715.969	-387.1928	0.06068833
16600	4338.468	4725.356	-386.8872	0.06521286
16700	4335.469	4723.457	-387.9878	0.05971204
16800	4319.669	4708.625	-388.9565	0.05848297
16900	4307.297	4697.98	-390.683	0.05733167
17000	4329.919	4718.896	-388.9774	0.05742985
17100	4328.074	4716.423	-388.3491	0.06104324
17200	4314.664	4703.411	-388.7469	0.05832082
17300	4328.33	4715.695	-387.3656	0.06031676
17400	4322.069	4710.62	-388.5508	0.06003997
17500	4347.932	4734.848	-386.9153	0.06229376
17600	4315.59	4703.818	-388.2278	0.05877039
17700	4325.224	4713.1	-387.8765	0.06046367
17800	4331.178	4717.81	-386.6321	0.06247393
17900	4341.644	4728.806	-387.1624	0.06018077
18000	4326.684	4715.15	-388.466	0.05901435
18100	4337.232	4725.159	-387.9272	0.0578844
18200	4345.303	4732.133	-386.8301	0.06245774
18300	4317.424	4705.722	-388.2982	0.05934349
18400	4320.196	4709.262	-389.066	0.0567676
18500	4304.06	4692.829	-388.7688	0.05958387
18600	4329.672	4717.396	-387.7241	0.05924446
18700	4335.225	4721.941	-386.7152	0.06292696
18800	4332.32	4719.396	-387.0761	0.0608039
18900	4312.775	4700.129	-387.3537	0.05938174
19000	4315.486	4704.28	-388.7934	0.05906493
19100	4332.198	4718.279	-386.0811	0.06413243
19200	4316.964	4705.342	-388.3783	0.06138292
19300	4317.046	4706.491	-389.4449	0.05807708
19400	4321.19	4710.089	-388.8983	0.05757387
19500	4320.038	4708.332	-388.2938	0.05829007
19600	4312.984	4701.905	-388.9211	0.0589162
19700	4324.057	4712.289	-388.2323	0.06127073
19800	4309.777	4699.467	-389.6905	0.05691543
19900	4314.716	4702.901	-388.1857	0.05905922
20000	4309.719	4698.549	-388.8304	0.05906768
20100	4302.236	4690.531	-388.2947	0.05964919
20200	4301.912	4691.286	-389.3742	0.05785895
20300	4301.536	4690.747	-389.2107	0.05815423
20400	4320.344	4709.909	-389.5648	0.05998391
20500	4320.21	4708.77	-388.5605	0.06068956
20600	4314.1	4704.782	-390.6822	0.05631292
20700	4322.403	4712.048	-389.6454	0.05815353
20800	4322.12	4711.83	-389.7107	0.05796509
20900	4329.16	4718.79	-389.6297	0.0573291
21000	4323.183	4712.415	-389.2325	0.05775408
21100	4336.158	4723.708	-387.5499	0.05955412
21200	4317.191	4704.425	-387.2332	0.0591146
21300	4348.651	4736.339	-387.6885	0.05968554
21400	4347.605	4735.237	-387.6322	0.05996628
21500	4327.534	4716.768	-389.2339	0.05654123
21600	4344.25	4731.974	-387.7235	0.05930188
21700	4344.51	4731.601	-387.0912	0.06027566
21800	4354.23	4740.828	-386.5981	0.06032837
21900	4344.776	4731.418	-386.642	0.060999
22000	4321.091	4708.215	-387.124	0.06056389
22100	4347.342	4733.628	-386.2857	0.06251774
22200	4332.39	4719.321	-386.9308	0.06102987
22300	4335.387	4722.677	-387.2904	0.05934101
22400	4345.994	4732.968	-386.9742	0.06344831
22500	4317.575	4706.939	-389.3641	0.05524035
22600	4317.977	4706.791	-388.8134	0.05868853
22700	4289.219	4679.476	-390.2563	0.05550806
22800	4312.55	4701.57	-389.0201	0.05942867
22900	4334.892	4722.765	-387.8733	0.06117507
23000	4312.798	4702.012	-389.2143	0.05968962
23100	4306.949	4695.622	-388.6731	0.05903404
23200	4309.705	4699.796	-390.0913	0.05574422
23300	4309.938	4699.008	-389.0705	0.05752726
23400	4330.758	4719.415	-388.6577	0.05849935
23500	4363.395	4750.149	-386.754	0.0589144
23600	4347.314	4733.617	-386.3029	0.06238478
23700	4344.608	4731.276	-386.6681	0.06071922
23800	4331.452	4718.5	-387.0473	0.06039982
23900	4348.525	4735.352	-386.8263	0.06362633
24000	4323.77	4710.517	-386.7472	0.06196695
24100	4329.347	4717.421	-388.0741	0.0606183
24200	4322.744	4711.099	-388.355	0.05939769
24300	4349.929	4737.908	-387.9788	0.0591274
24400	4360.08	4746.885	-386.8054	0.06028979
24500	4322.909	4711.722	-388.8123	0.05779567
24600	4330.356	4718.165	-387.809	0.05980938
24700	4355.619	4742.416	-386.7975	0.05893193
24800	4343.491	4729.983	-386.4918	0.06022117
24900	4347.033	4734.154	-387.1214	0.06187593
25000	4346.203	4732.109	-385.9062	0.06180549
25100	4341.717	4729.544	-387.8266	0.060264
25200	4325.411	4713.862	-388.4508	0.05798324
25300	4349.474	4737.5	-388.0262	0.05912071
25400	4313.797	4704.28	-390.4834	0.05636206
25500	4355.355	4742.096	-386.7409	0.06096407
25600	4346.277	4734.995	-388.718	0.05849606
25700	4343.172	4732.145	-388.9727	0.05762211
25800	4336.93	4724.165	-387.235	0.06123665
25900	4339.447	4725.525	-386.0781	0.06035879
26000	4328.06	4716.753	-388.6931	0.05666703
26100	4349.988	4737.768	-387.7802	0.05817729
26200	4340.999	4728.282	-387.2824	0.06127506
26300	4360.351	4746.809	-386.4584	0.06221101
26400	4323.802	4712.927	-389.1254	0.05773323
26500	4315.894	4705.29	-389.3966	0.05744365
26600	4316.406	4704.683	-388.2775	0.05949885
26700	4318.194	4706.648	-388.4542	0.05867136
26800	4295.557	4685.643	-390.0866	0.05831872
26900	4319.045	4707.299	-388.2548	0.05888722
27000	4321.616	4710.976	-389.3602	0.05641053
27100	4337.907	4726.096	-388.1894	0.06132739
27200	4325.932	4713.622	-387.6896	0.06143947
27300	4342.226	4729.174	-386.9475	0.06157566
27400	4330.257	4718.318	-388.0608	0.06130425
27500	4330.181	4718.357	-388.176	0.0607287
27600	4345.012	4732.503	-387.4915	0.06045596
27700	4338.012	4725.159	-387.1469	0.06140053
27800	4330.238	4718.029	-387.7909	0.06108062
27900	4339.222	4726.956	-387.7348	0.0611831
28000	4347.941	4735.054	-387.1124	0.06123155
28100	4323.908	4712.897	-388.9895	0.05578991
28200	4308.919	4698.624	-389.7049	0.0579232
28300	4347.616	4735.106	-387.4898	0.06077249
28400	4322.881	4710.595	-387.7138	0.06221259
28500	4330.503	4718.222	-387.7185	0.06087194
28600	4305.402	4693.808	-388.4061	0.0599808
28700	4334.802	4721.245	-386.4431	0.06313202
28800	4309.86	4697.021	-387.1613	0.05911712
28900	4299.004	4688.433	-389.4287	0.05903549
29000	4317.282	4706.241	-388.9588	0.05812291
29100	4297.252	4686.294	-389.0422	0.05934982
29200	4317.405	4705.054	-387.6494	0.06028173
29300	4324.887	4712.63	-387.7432	0.05789021
29400	4338.623	4726.04	-387.4171	0.06039557
29500	4322.175	4709.161	-386.9868	0.06072262
29600	4316.959	4703.814	-386.8549	0.05994203
29700	4333.727	4719.594	-385.8673	0.06250013
29800	4336.342	4724.129	-387.7867	0.0588191
29900	4323.638	4711.369	-387.7313	0.06089156
30000	4312.34	4701.074	-388.7346	0.05845786
30100	4301.985	4691.722	-389.7368	0.0573802
30200	4296.666	4686.369	-389.7031	0.05649397
30300	4309.375	4697.777	-388.4013	0.06048515
30400	4305.616	4693.565	-387.9487	0.06014991
30500	4314.527	4703.196	-388.6696	0.06073274
30600	4313.454	4702.415	-388.9616	0.0585816
30700	4307.35	4698.192	-390.8427	0.05594726
30800	4319.891	4708.941	-389.0498	0.05808092
30900	4332.416	4720.492	-388.0758	0.06049654
31000	4326.436	4713.159	-386.723	0.06055323
31100	4323.219	4711.104	-387.8844	0.05923747
31200	4317.099	4704.676	-387.5766	0.06077616
31300	4316.715	4704.157	-387.4412	0.06288417
31400	4310.195	4698.435	-388.2401	0.05938352
31500	4310.652	4698.537	-387.8855	0.06095644
31600	4307.182	4694.49	-387.3083	0.06204183
31700	4324.043	4711.962	-387.9188	0.05993279
31800	4333.209	4721.22	-388.0115	0.05998958
31900	4330.137	4717.843	-387.7059	0.06063863
32000	4329.998	4717.121	-387.123	0.06044548
32100	4328.235	4716.212	-387.977	0.05924277
32200	4295.589	4685.156	-389.5672	0.05810864
32300	4327.487	4714.931	-387.4439	0.05923126
32400	4309.249	4697.648	-388.3998	0.05882834
32500	4315.572	4704.249	-388.6775	0.05843563
32600	4306.659	4696.185	-389.5257	0.05574265
32700	4296.018	4685.905	-389.8864	0.05826083
32800	4315.985	4705.726	-389.7406	0.05670417
32900	4273.218	4661.878	-388.6606	0.06282184
33000	4292.427	4681.814	-389.3877	0.05844676
33100	4312.639	4701.74	-389.1008	0.05974
33200	4322.205	4709.783	-387.5786	0.05961057
33300	4319.875	4708.171	-388.2961	0.05860646
33400	4327.273	4714.984	-387.7112	0.05965259
33500	4315.789	4704.683	-388.8933	0.06029219
33600	4328.398	4716.781	-388.3832	0.05886232
33700	4339.216	4727.137	-387.9207	0.05884987
33800	4348.734	4735.558	-386.8246	0.06415584
33900	4320.33	4708.282	-387.9519	0.05967057
34000	4314.082	4703.204	-389.1217	0.05945142
34100	4323.498	4711.63	-388.1324	0.06017021
34200	4330.796	4717.378	-386.5825	0.06151
34300	4346.944	4733.183	-386.2392	0.0614779
34400	4335.244	4722.822	-387.5784	0.06141148
34500	4339.807	4727.281	-387.4739	0.05957522
34600	4334.081	4721.014	-386.9331	0.06378962
34700	4323.722	4711.019	-387.2967	0.06187351
34800	4337.207	4724.161	-386.9546	0.06058191
34900	4321.537	4709.016	-387.4795	0.06001437
35000	4328.806	4717.028	-388.2226	0.05897849
35100	4331.244	4718.8	-387.5563	0.06084824
35200	4313.931	4702.484	-388.553	0.05784167
35300	4326.469	4714.406	-387.9371	0.05965026
35400	4308.853	4697.804	-388.9514	0.05738572
35500	4316.48	4705.146	-388.6664	0.0611445
35600	4311.336	4700.367	-389.0306	0.0582477
35700	4333.233	4720.939	-387.7062	0.06035016
35800	4320.268	4708.429	-388.1604	0.05822523
35900	4308.177	4696.413	-388.2365	0.05919272
36000	4325.551	4713.342	-387.7919	0.06055349
36100	4332.13	4720.52	-388.3903	0.05940909
36200	4333.135	4720.602	-387.4667	0.05967864
36300	4340.498	4727.116	-386.6175	0.06206041
36400	4354.9	4740.325	-385.4258	0.0621619
36500	4346.624	4732.104	-385.4807	0.06513203
36600	4338.489	4725.207	-386.7175	0.06003137
36700	4310.915	4699.913	-388.9982	0.05976669
36800	4326.742	4714.577	-387.8356	0.0601899
36900	4324.55	4712.952	-388.4027	0.05882778
37000	4337.549	4725.179	-387.6304	0.05902676
37100	4344.455	4731.681	-387.2263	0.06017094
37200	4345.094	4731.397	-386.3038	0.06121375
37300	4358.776	4744.975	-386.1996	0.06176895
37400	4345.125	4730.561	-385.4358	0.0653188
37500	4360.906	4746.896	-385.9906	0.06154424
37600	4340.84	4728.066	-387.2259	0.05935497
37700	4356.974	4743.51	-386.5366	0.06140727
37800	4354.678	4742.525	-387.8462	0.05939691
37900	4339.807	4726.466	-386.6586	0.06078524
38000	4343.914	4729.803	-385.8893	0.06272635
38100	4309.416	4698.366	-388.9497	0.05786957
38200	4304.135	4693.887	-389.7521	0.05642109
38300	4320.972	4709.685	-388.7125	0.05743887
38400	4309.511	4698.246	-388.7353	0.05834918
38500	4305.245	4695.125	-389.88	0.05695144
38600	4304.196	4694.519	-390.323	0.05571747
38700	4313.938	4702.466	-388.5283	0.06013826
38800	4328.056	4716.584	-388.5284	0.05970973
38900	4311.619	4699.773	-388.1541	0.05967069
39000	4297.378	4686.761	-389.3831	0.05988982
39100	4313.2	4702.447	-389.2473	0.0583678
39200	4308.412	4697.644	-389.2319	0.05802408
39300	4311.787	4700.393	-388.6063	0.06082138
39400	4297.942	4687.017	-389.0747	0.05982735
39500	4312.663	4700.155	-387.492	0.06483732
39600	4331.164	4719.227	-388.0624	0.06036049
39700	4305.163	4693.443	-388.2805	0.06086376
39800	4325.047	4712.69	-387.6431	0.06147725
39900	4328.534	4716.407	-387.8725	0.05998096
40000	4336.834	4724.047	-387.2123	0.05989378
40100	4340.392	4726.818	-386.4259	0.06450265
40200	4317.182	4705.663	-388.4802	0.05925651
40300	4328.875	4716.74	-387.8648	0.05861973
40400	4312.161	4701.054	-388.8936	0.0590621
40500	4300.22	4689.582	-389.3627	0.0590759
40600	4326.313	4713.966	-387.6531	0.06000036
40700	4329.27	4717.014	-387.7448	0.06045321
40800	4315.037	4704.224	-389.1871	0.05724942
40900	4318.949	4708.429	-389.4804	0.05610789
41000	4335.81	4724.188	-388.3786	0.05898542
41100	4341.846	4729.111	-387.2651	0.0595206
41200	4342.691	4730.709	-388.0184	0.05755688
41300	4334.244	4723.017	-388.7727	0.05650243
41400	4342.004	4728.756	-386.7513	0.06062341
41500	4330.232	4716.768	-386.5354	0.06161954
41600	4343.271	4730.168	-386.8977	0.06140408
41700	4306.27	4696.432	-390.1628	0.0577037
41800	4331.159	4719.805	-388.6461	0.05863765
41900	4336.138	4724.733	-388.5949	0.05956655
42000	4329.957	4719.237	-389.2803	0.05792654
42100	4335.909	4723.768	-387.8593	0.05940723
42200	4325.862	4714.224	-388.3618	0.05901386
42300	4353.716	4740.783	-387.0668	0.06022447
42400	4355.044	4741.435	-386.3907	0.06385986
42500	4357.29	4743.852	-386.5622	0.06156928
42600	4356.214	4742.869	-386.6544	0.06186919
42700	4357.286	4744.204	-386.9174	0.06234752
42800	4356.856	4743.314	-386.4579	0.06043446
42900	4346.63	4733.553	-386.9228	0.06052946
43000	4346.81	4733.29	-386.4795	0.06180598
43100	4335.005	4723.53	-388.5249	0.05810596
43200	4332.936	4721.42	-388.4831	0.06046464
43300	4351.47	4739.196	-387.726	0.06032071
43400	4312.081	4702.279	-390.1975	0.05702958
43500	4339.119	4728.187	-389.0684	0.057157
43600	4331.827	4720.161	-388.3336	0.05940974
43700	4319.574	4708.277	-388.7023	0.05673042
43800	4343.934	4731.659	-387.7248	0.0588724
43900	4354.681	4741.976	-387.2955	0.05983346
44000	4340.99	4728.58	-387.5902	0.05949058
44100	4337.387	4725.714	-388.3272	0.05821428
44200	4329.308	4714.602	-385.2941	0.06410125
44300	4317.417	4706.109	-388.6921	0.05710872
44400	4323.955	4712.888	-388.9327	0.05749874
44500	4341.015	4729.906	-388.891	0.05804271
44600	4361.378	4747.318	-385.9396	0.063308
44700	4349.385	4736.077	-386.6916	0.06087256
44800	4343.68	4730.447	-386.7661	0.06228921
44900	4347.344	4734.939	-387.5949	0.06165194
45000	4327.892	4716.814	-388.922	0.05810461
45100	4312.785	4701.19	-388.4048	0.05853532
45200	4323.584	4710.884	-387.3007	0.06022759
45300	4319.584	4707.457	-387.8728	0.05782849
45400	4331.11	4719.263	-388.1526	0.05799064
45500	4332.982	4721.164	-388.1821	0.05920655
45600	4306.576	4696.998	-390.4217	0.05457448
45700	4307.251	4696.048	-388.7967	0.05939062
45800	4331.984	4720.287	-388.303	0.05862307
45900	4315.328	4703.297	-387.9698	0.05991677
46000	4341.353	4729.111	-387.7577	0.05914593
46100	4316.981	4705.612	-388.6307	0.05890975
46200	4314.272	4702.538	-388.2663	0.05998892
46300	4327.555	4714.224	-386.6689	0.06199357
46400	4315.544	4703.724	-388.1802	0.06097404
46500	4308.22	4696.226	-388.0061	0.06226038
46600	4300.526	4688.373	-387.8469	0.06128802
46700	4313.256	4701.455	-388.1985	0.06011065
46800	4323.171	4710.503	-387.3319	0.06028212
46900	4300.489	4688.988	-388.4994	0.05939525
47000	4324.933	4713.244	-388.3111	0.06014949
47100	4300.313	4688.806	-388.493	0.05912437
47200	4315.557	4704.251	-388.6937	0.05824315
47300	4293.704	4683.028	-389.3239	0.05762715
47400	4309.998	4699.891	-389.893	0.05562284
47500	4301.75	4692.635	-390.8853	0.05426791
47600	4300.235	4690.419	-390.1839	0.05734727
47700	4312.012	4701.428	-389.4164	0.05624561
47800	4338.587	4725.008	-386.4213	0.06328995
47900	4322.093	4709.158	-387.0651	0.06211934
48000	4325.784	4712.167	-386.3828	0.06251758
48100	4332.832	4718.769	-385.9377	0.06503255
48200	4350.898	4737.036	-386.1383	0.06464634
48300	4330.723	4718.551	-387.8277	0.05893596
48400	4325.538	4713.257	-387.7189	0.0596367
48500	4333.717	4721.88	-388.1625	0.06003503
48600	4323.844	4712.169	-388.3249	0.05946824
48700	4311.839	4701.147	-389.308	0.05483883
48800	4318.148	4707	-388.8518	0.05831368
48900	4333.968	4721.905	-387.9376	0.06010288
49000	4315.266	4703.1	-387.8347	0.05838047
49100	4294.49	4684.337	-389.847	0.05796505
49200	4334.668	4722.512	-387.8433	0.05989281
49300	4339.961	4726.88	-386.9183	0.06136375
49400	4321.783	4708.864	-387.0805	0.0601813
49500	4330.104	4718.055	-387.9505	0.05905797
49600	4340.93	4728.815	-387.8851	0.06061275
49700	4338.5	4726.605	-388.1047	0.05814327
49800	4327.735	4715.394	-387.6587	0.06038216
49900	4319.908	4708.208	-388.2996	0.05952183
50000	4315.115	4703.665	-388.5503	0.05872525
