state	power	likelihood
260	0.0380204	2383.41
270	0.0380204	2475.7
280	0.0380204	2498.71
290	0.0380204	2509.74
300	0.0380204	2535.1
310	0.0380204	2467.14
320	0.0380204	2582.49
330	0.0380204	2540.96
340	0.0380204	2401.01
350	0.0380204	2382.73
360	0.0380204	2554.81
370	0.0380204	2495.56
380	0.0380204	2377.27
390	0.0380204	2412.58
400	0.0380204	2265.12
410	0.0380204	2421.15
420	0.0380204	2452.58
430	0.0380204	2345.69
440	0.0380204	2435.26
450	0.0380204	2403.45
460	0.0380204	2436.65
470	0.0380204	2491.82
480	0.0380204	2523.98
490	0.0380204	2384.95
500	0.0380204	2388.59
510	0.0380204	2395.03
520	0.0380204	2383.71
530	0.0380204	2525.3
540	0.0380204	2513.79
550	0.0380204	2597.95
560	0.0380204	2524.29
570	0.0380204	2608.58
580	0.0380204	2579.77
590	0.0380204	2536.63
600	0.0380204	2519.97
610	0.0380204	2503.63
620	0.0380204	2466.57
630	0.0380204	2507.32
640	0.0380204	2512.02
650	0.0380204	2343.05
660	0.0380204	2542.88
670	0.0380204	2506.45
680	0.0380204	2569.18
690	0.0380204	2510.04
700	0.0380204	2417.75
710	0.0380204	2446.65
720	0.0380204	2440.4
730	0.0380204	2446.95
740	0.0380204	2343.89
750	0.0380204	2381.68
760	0.0380204	2413.35
770	0.0380204	2447.3
780	0.0380204	2483.67
790	0.0380204	2455.15
800	0.0380204	2366.08
810	0.0380204	2498.14
820	0.0380204	2563.02
830	0.0380204	2518.65
840	0.0380204	2530.11
850	0.0380204	2603.57
860	0.0380204	2583.74
870	0.0380204	2520.93
880	0.0380204	2588.65
890	0.0380204	2638.6
900	0.0380204	2563.39
910	0.0380204	2535.7
920	0.0380204	2462.29
930	0.0380204	2475.56
940	0.0380204	2400.68
950	0.0380204	2396.15
960	0.0380204	2389.75
970	0.0380204	2397.97
980	0.0380204	2551.68
990	0.0380204	2525.47
1000	0.0380204	2500.27
