state	power	likelihood
260	0.659082	4637.64
270	0.659082	4627.51
280	0.659082	4621.63
290	0.659082	4615.99
300	0.659082	4606.6
310	0.659082	4619.23
320	0.659082	4624.11
330	0.659082	4632.44
340	0.659082	4635.97
350	0.659082	4647.85
360	0.659082	4653.15
370	0.659082	4649.25
380	0.659082	4659.31
390	0.659082	4621.27
400	0.659082	4597.08
410	0.659082	4595.66
420	0.659082	4586.43
430	0.659082	4584.77
440	0.659082	4578.09
450	0.659082	4584.84
460	0.659082	4585.63
470	0.659082	4580.89
480	0.659082	4589.99
490	0.659082	4589.48
500	0.659082	4582.62
510	0.659082	4594.46
520	0.659082	4589.11
530	0.659082	4601.18
540	0.659082	4610.4
550	0.659082	4619.25
560	0.659082	4624.98
570	0.659082	4616.59
580	0.659082	4610.54
590	0.659082	4608.35
600	0.659082	4610.08
610	0.659082	4608.42
620	0.659082	4583.55
630	0.659082	4595.33
640	0.659082	4579.32
650	0.659082	4602.42
660	0.659082	4586.59
670	0.659082	4598.84
680	0.659082	4601.3
690	0.659082	4582.67
700	0.659082	4561.38
710	0.659082	4580.65
720	0.659082	4560.76
730	0.659082	4568.83
740	0.659082	4589.91
750	0.659082	4584.09
760	0.659082	4602.02
770	0.659082	4588.01
780	0.659082	4588.91
790	0.659082	4578.09
800	0.659082	4585.48
810	0.659082	4578.52
820	0.659082	4570.49
830	0.659082	4571.43
840	0.659082	4588.38
850	0.659082	4593.15
860	0.659082	4592.94
870	0.659082	4603.64
880	0.659082	4600.46
890	0.659082	4579.19
900	0.659082	4607.94
910	0.659082	4614.87
920	0.659082	4601.46
930	0.659082	4584.66
940	0.659082	4598.4
950	0.659082	4597.5
960	0.659082	4602.5
970	0.659082	4597.18
980	0.659082	4600.11
990	0.659082	4595.44
1000	0.659082	4584.31
