ID,ID_artefact,site,context,municipality,county,country,country_code,paroisse,canton,comte,commune,lat,lng
FR-04,FR_04_XX_pseudo_no_17,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_18,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_19,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_2,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_20,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_3,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_4,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_5,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_6,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_7,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_8,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-04,FR_04_XX_pseudo_no_9,Rumédon,NA,Ploumiliau,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.68083,-3.52277
FR-05,FR_05_XX_pseudo_no_1,Tossen-Kergourognon,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-05,FR_05_XX_pseudo_no_2,Tossen-Kergourognon,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-05,FR_05_XX_pseudo_no_3,Tossen-Kergourognon,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-05,FR_05_XX_pseudo_no_4,Tossen-Kergourognon,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_1,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_10,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_11,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_12,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_13,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_14,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_15,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_16,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_17,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_18,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_19,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_2,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_20,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_21,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_22,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_23,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_3,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_4,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_5,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_6,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_7,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_8,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-06,FR_06_XX_pseudo_no_9,Tossen-Rugouec,NA,Prat,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6775,-3.29638888888889
FR-07,FR_07_XX_2_pseudo_no_1,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_10,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_11,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_2,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_3,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_4,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_5,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_6,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_7,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_8,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_2_pseudo_no_9,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_1,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_10,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_11,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_12,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_13,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_14,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_15,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_16,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_17,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_18,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_19,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_2,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_20,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_21,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_22,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_23,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_24,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_25,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_26,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_27,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_28,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_3,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_4,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_5,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_6,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_7,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_8,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-07,FR_07_XX_pseudo_no_9,Brun-Bras,NA,Saint-Adrien,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.4895,-3.13075
FR-08,FR_08_XX_pseudo_no_1,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_10,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_11,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_2,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_3,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_4,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_5,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_6,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_7,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_8,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-08,FR_08_XX_pseudo_no_9,Porz-ar-Saoz,NA,Trémel,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.6,-3.61667
FR-09,FR_09_XX_pseudo_no_1,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_10,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_11,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_12,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_13,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_14,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_15,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_16,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_17,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_2,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_3,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_4,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_5,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_6,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_7,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_8,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-09,FR_09_XX_pseudo_no_9,Tossen-Maharit,NA,Trévérec,Côtes-d'Armor,France,FR,NA,NA,NA,NA,48.65608,-3.05883
FR-11,FR_11_01_pseudo_no_1,Coatanéa,NA,Bourg-Blanc,Finistère,France,FR,NA,NA,NA,NA,48.49875,-4.50621
FR-13,FR_13_01_pseudo_no_1,Le Rhun / Beuzec-Conq,NA,Concarneau,Finistère,France,FR,NA,NA,NA,NA,47.87536,-3.9189600000000002
FR-15,FR_15_XX_pseudo_no_1,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_10,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_11,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_12,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_2,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_3,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_4,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_5,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_6,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_7,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_8,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-15,FR_15_XX_pseudo_no_9,Prat-ar-Simon-Pella,NA,Lannilis,Finistère,France,FR,NA,NA,NA,NA,48.57,-4.52196
FR-16,FR_16_XX_pseudo_no_1,Kerandrèze,NA,Moëlan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,47.81396,-3.62875
FR-16,FR_16_XX_pseudo_no_2,Kerandrèze,NA,Moëlan-sur-Mer,Finistère,France,FR,NA,NA,NA,NA,47.81396,-3.62875
FR-19,FR_19_XX_pseudo_no_1,Cosmaner,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-19,FR_19_XX_pseudo_no_2,Cosmaner,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-19,FR_19_XX_pseudo_no_3,Cosmaner,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_1,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_10,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_2,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_3,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_4,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_5,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_6,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_7,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_8,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_2_pseudo_no_9,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_1,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_10,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_11,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_12,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_2,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_3,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_4,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_5,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_6,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_7,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_8,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-20,FR_20_XX_pseudo_no_9,Fao-Youen,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_1,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_10,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_11,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_12,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_2,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_3,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_4,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_5,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_6,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_7,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_8,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_2_pseudo_no_9,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_1,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_10,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_11,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_12,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_13,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_14,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_15,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_2,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_3,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_4,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_5,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_6,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_7,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
FR-21,FR_21_XX_pseudo_no_8,Kerhué-Bras,NA,Plonéour-Lanvern,Finistère,France,FR,NA,NA,NA,NA,47.90324,-4.28346
